review,rating,date,clean_review,polarity,sentiment
𝐯𝐞𝐫𝐲 𝐯𝐞𝐫𝐲 𝐠𝐨𝐨𝐝 𝐚𝐩𝐩,5,2026-03-05 01:07:53, ,0.0,Neutral
2024 I love this app because it practically has everything you need or want. I enjoy this app! 3/4/26. Still love this app! Thank you Pinterest,5,2026-03-05 01:05:49, i love this app because it practically has everything you need or want i enjoy this app still love this app thank you pinterest,0.4666666666666666,Positive
I do not like to waste my time. I can find what I need on her. thx,5,2026-03-05 01:01:52,i do not like to waste my time i can find what i need on her thx,-0.2,Negative
Adult novel ads keep showing up even though I have repeatedly reported it. Uninstalling! A perfect place to browse tons of beautiful pictures just about anything.,1,2026-03-05 00:49:23,adult novel ads keep showing up even though i have repeatedly reported it uninstalling a perfect place to browse tons of beautiful pictures just about anything,0.65,Positive
"I really love Pinterest! This app helps me discover so many new ideas and inspirations that I can’t find anywhere else. It shows me content that matches my interests and is really helpful for learning and creativity. Pinterest is easy to use, visually appealing, and full of endless inspiration.",4,2026-03-05 00:48:56,i really love pinterest this app helps me discover so many new ideas and inspirations that i cant find anywhere else it shows me content that matches my interests and is really helpful for learning and creativity pinterest is easy to use visually appealing and full of endless inspiration,0.3118371212121212,Positive
very good,5,2026-03-05 00:45:07,very good,0.9099999999999999,Positive
i luv this app,5,2026-03-04 23:42:47,i luv this app,0.0,Neutral
Best,5,2026-03-04 23:36:55,best,1.0,Positive
I'm so sad to be writing this review. Pinterest has been a core source of inspiration for the past 13 years for me. I now get frustrated cause it's about 1-2 images that are not sponsored ads. there's so much recycled content and it's just lost all its magic. what a shame,1,2026-03-04 23:35:40,im so sad to be writing this review pinterest has been a core source of inspiration for the past years for me i now get frustrated cause its about images that are not sponsored ads theres so much recycled content and its just lost all its magic what a shame,-0.15,Negative
excellent app thanks ❤️,5,2026-03-04 23:34:56,excellent app thanks ,0.6,Positive
it was really good and since i like wonyoungism and still haven't have a theme of it pinterest let me make an imaginary board of it. i think everyone will find this app useful in their own ways. btw pinterest also shows some relatable jokes according to their personalities.,5,2026-03-04 22:53:29,it was really good and since i like wonyoungism and still havent have a theme of it pinterest let me make an imaginary board of it i think everyone will find this app useful in their own ways btw pinterest also shows some relatable jokes according to their personalities,0.5333333333333333,Positive
"I would like to request that you please bring back the feature that allowed us to see who reacted to our pins. This feature was very helpful for engagement and understanding our audience better. It helped creators connect with their followers and respond appropriately. After the recent update, this option is no longer visible, which has reduced interaction on the platform. I kindly request you to reconsider this change and restore the feature in the next update. Thank you!",2,2026-03-04 22:49:06,i would like to request that you please bring back the feature that allowed us to see who reacted to our pins this feature was very helpful for engagement and understanding our audience better it helped creators connect with their followers and respond appropriately after the recent update this option is no longer visible which has reduced interaction on the platform i kindly request you to reconsider this change and restore the feature in the next update thank you,0.2571428571428571,Positive
This is the most helpfull app💝,5,2026-03-04 22:40:01,this is the most helpfull app,0.5,Positive
Obssesed 😭😭😭😭🎀⭐,5,2026-03-04 22:16:59,obssesed ,0.0,Neutral
high profile,5,2026-03-04 22:13:17,high profile,0.16,Positive
It's a good abd interesting app 😊❤ very nice,5,2026-03-04 22:10:20,its a good abd interesting app very nice,0.66,Positive
Good,3,2026-03-04 22:09:54,good,0.7,Positive
love it,5,2026-03-04 22:09:26,love it,0.5,Positive
love,5,2026-03-04 22:08:56,love,0.5,Positive
"Love this app. wonderful I find anything I and interested in ,",5,2026-03-04 22:00:04,love this app wonderful i find anything i and interested in ,0.5833333333333334,Positive
I use it for everything. I love being able to find everything I need,5,2026-03-04 21:48:24,i use it for everything i love being able to find everything i need,0.5,Positive
Take that AI trash out of this app that has so much potential for a safe art space.,1,2026-03-04 21:48:08,take that ai trash out of this app that has so much potential for a safe art space,0.25,Positive
"Best app to explore new things, and good for ur Pfp and screen and home lock wallpaper. Nice to communicate with friends and it's just a really good app ok so download it.",5,2026-03-04 21:32:20,best app to explore new things and good for ur pfp and screen and home lock wallpaper nice to communicate with friends and its just a really good app ok so download it,0.606060606060606,Positive
"this is the only app I can use without finding myself doom scrolling because it is so incredibly broken and buggy, more than half of the available pins are just ads. a majority of the ads move, which makes it nearly impossible to read or focus on anything around them. genuinely every other post is some repulsive ai slop. the comment sections are always broken, and the messaging features too. A large number of video post are broken, with the audio cutting out or the video freezing.",2,2026-03-04 21:17:45,this is the only app i can use without finding myself doom scrolling because it is so incredibly broken and buggy more than half of the available pins are just ads a majority of the ads move which makes it nearly impossible to read or focus on anything around them genuinely every other post is some repulsive ai slop the comment sections are always broken and the messaging features too a large number of video post are broken with the audio cutting out or the video freezing,-0.10367063492063493,Negative
"Always new ideas, helpful & instructional.",5,2026-03-04 21:06:38,always new ideas helpful instructional,0.13636363636363635,Positive
it's really nice and I love to use every day xxx it's really useful and I use it for my phone wallpaper and crafting designs and etc... I really love it 😄❤😍,5,2026-03-04 20:25:11,its really nice and i love to use every day xxx its really useful and i use it for my phone wallpaper and crafting designs and etc i really love it ,0.47500000000000003,Positive
good,5,2026-03-04 20:21:14,good,0.7,Positive
"aggressive, schamlose und unendlich nervige halb pornografische Werbung, die nach mehrerem Reporten und Ausblenden nicht verschwindet. Wegschaffen den Dreck und Update ankündigen!",1,2026-03-04 20:18:30,aggressive schamlose und unendlich nervige halb pornografische werbung die nach mehrerem reporten und ausblenden nicht verschwindet wegschaffen den dreck und update ankndigen,0.0,Neutral
this app so good 😌☺️❤️🫶,5,2026-03-04 20:03:49,this app so good ,0.7,Positive
love it,5,2026-03-04 19:55:56,love it,0.5,Positive
nice,5,2026-03-04 19:53:50,nice,0.6,Positive
"Ads are way too sexual, and do not disappear (no matter how many times you mark them ""not relevant to me;"" if anything, it got worse). Uninstalled.",1,2026-03-04 19:48:06,ads are way too sexual and do not disappear no matter how many times you mark them not relevant to me if anything it got worse uninstalled,0.1,Positive
tooo baddd,1,2026-03-04 19:38:25,tooo baddd,0.0,Neutral
this is one best app I have we use a lot for cooking and baking recipes I recommend a100%,5,2026-03-04 19:30:11,this is one best app i have we use a lot for cooking and baking recipes i recommend a,1.0,Positive
great as of..gess.massur,5,2026-03-04 19:09:21,great as ofgessmassur,0.8,Positive
so good and fun,5,2026-03-04 19:06:23,so good and fun,0.5,Positive
"I used to enjoy this app, but it's been infiltrated by AI-generated content. Not just images, but tutorials and recipes obviously created by AI are becoming prolific, as well as ads for nonexistent products or ads that heavily. misrepresent the products with AI. ETA Characters are being arbitrarily dropped from comments, so words and numbers are incomplete. ""This is neat!"" becomes ""This is nat!"", ""10 years ago"" becomes ""0 years ao"". I've deleted and reinstalled the app, which didn't help.",1,2026-03-04 18:50:34,i used to enjoy this app but its been infiltrated by aigenerated content not just images but tutorials and recipes obviously created by ai are becoming prolific as well as ads for nonexistent products or ads that heavily misrepresent the products with ai eta characters are being arbitrarily dropped from comments so words and numbers are incomplete this is neat becomes this is nat years ago becomes years ao ive deleted and reinstalled the app which didnt help,0.11000000000000003,Positive
"With the new implementation of AI I have already terminated my account, the mass banning and flagging of pins and the rampant AI imagery have made it impossible to enjoy the app. Ai has ruined this app and everything on it.",1,2026-03-04 18:50:14,with the new implementation of ai i have already terminated my account the mass banning and flagging of pins and the rampant ai imagery have made it impossible to enjoy the app ai has ruined this app and everything on it,-0.043434343434343416,Negative
super 👌,5,2026-03-04 18:32:31,super ,0.3333333333333333,Positive
I can't open my Pinterest....,1,2026-03-04 18:27:24,i cant open my pinterest,0.0,Neutral
good,5,2026-03-04 18:18:12,good,0.7,Positive
intersting,4,2026-03-04 18:02:46,intersting,0.0,Neutral
"that's an very useful app,i love it",1,2026-03-04 17:58:12,thats an very useful appi love it,0.445,Positive
Bad,1,2026-03-04 17:53:05,bad,-0.6999999999999998,Negative
finds the best photos ever!,5,2026-03-04 17:52:59,finds the best photos ever,1.0,Positive
nice,5,2026-03-04 17:51:08,nice,0.6,Positive
"i love this app, and use it to make characters or outfit boards, but, the adds have gotten really out of hand. Im pretty tired of scrolling and seeing literal adult toys, nsfw images, and unwanted web novels or random shopping adds. Im REALLY not trying to see the inappropriate things when scrolling for fun...",2,2026-03-04 17:15:15,i love this app and use it to make characters or outfit boards but the adds have gotten really out of hand im pretty tired of scrolling and seeing literal adult toys nsfw images and unwanted web novels or random shopping adds im really not trying to see the inappropriate things when scrolling for fun,0.04374999999999998,Positive
"An icon covers the end of a sentence on a picture, hard to read. And too many ads.",1,2026-03-04 17:12:51,an icon covers the end of a sentence on a picture hard to read and too many ads,0.10416666666666666,Positive
gud,5,2026-03-04 17:11:38,gud,0.0,Neutral
I like the app,5,2026-03-04 17:00:07,i like the app,0.0,Neutral
must clear chat option be there,3,2026-03-04 16:59:51,must clear chat option be there,0.09999999999999999,Positive
"i have my settings set to hide generated slop, and it still tries somrtimes, and when i notice to hide it, they have the button ""Show less AI?"" LIKE IF YOU ALSO KNEW IT WAS AI AND IF I AM HIDING AI THEN WHY IN THE NAME OF EVERYTHING GOOD ARE YOU SHOWING ME?!",1,2026-03-04 16:59:30,i have my settings set to hide generated slop and it still tries somrtimes and when i notice to hide it they have the button show less ai like if you also knew it was ai and if i am hiding ai then why in the name of everything good are you showing me,0.14444444444444443,Positive
good app,1,2026-03-04 16:58:07,good app,0.7,Positive
it's so good and opportunity for earning money,4,2026-03-04 16:49:52,its so good and opportunity for earning money,0.7,Positive
fahhhh,5,2026-03-04 16:47:49,fahhhh,0.0,Neutral
helpful,5,2026-03-04 16:42:31,helpful,0.0,Neutral
it is almost all AI generated images now and sites that are not what the image says it should be. And I really can't trust recipes anymore cause there is so much AI slop.,1,2026-03-04 16:25:33,it is almost all ai generated images now and sites that are not what the image says it should be and i really cant trust recipes anymore cause there is so much ai slop,0.2,Positive
thank you for your support and help 👍,5,2026-03-04 16:20:46,thank you for your support and help ,0.0,Neutral
good,5,2026-03-04 16:00:03,good,0.7,Positive
"please make a feature for ""last viewed"". Nothing hurts more when you've got interested in that one Pinterest then you accidentally REFRESHED IT, omgggg so plsplsplssss "" Last Viewed "" featureee, thankyou devs! ~ ₍ᐢ..ᐢ₎♡",5,2026-03-04 15:59:44,please make a feature for last viewed nothing hurts more when youve got interested in that one pinterest then you accidentally refreshed it omgggg so plsplsplssss last viewed featureee thankyou devs ,0.1875,Positive
best photo sharing app evrr. a photographer/ graphic designers dream.,5,2026-03-04 15:58:51,best photo sharing app evrr a photographer graphic designers dream,0.5,Positive
Pinterest is an experience and I think it's the only app justified to cause many updates for its user. love love love it and you will too!,5,2026-03-04 15:55:37,pinterest is an experience and i think its the only app justified to cause many updates for its user love love love it and you will too,0.39999999999999997,Positive
the worst app ive ever tried,5,2026-03-04 15:37:23,the worst app ive ever tried,-1.0,Negative
👍so good 😊,5,2026-03-04 15:26:44,so good ,0.7,Positive
so many ads I can't even read the recipe,1,2026-03-04 15:22:59,so many ads i cant even read the recipe,0.5,Positive
best app all rounder,5,2026-03-04 15:08:23,best app all rounder,1.0,Positive
"It is really a good platform , i like it , it entertains in every way , such a good thing , we found our relative things on it and in a more natural asthetic way .It is really a creative platforn for many of peoples to show their creativity, graphics and for marketing as well . In Short , it's Marvellous. 🍀😇",5,2026-03-04 15:05:10,it is really a good platform i like it it entertains in every way such a good thing we found our relative things on it and in a more natural asthetic way it is really a creative platforn for many of peoples to show their creativity graphics and for marketing as well in short its marvellous ,0.3333333333333333,Positive
really good app the best app i ever use,5,2026-03-04 15:03:25,really good app the best app i ever use,0.85,Positive
good,5,2026-03-04 14:59:52,good,0.7,Positive
enjoying it ...it new to me and obviously there's a lot I might be doing wrong and not know about but still interested in mastering it,4,2026-03-04 14:49:47,enjoying it it new to me and obviously theres a lot i might be doing wrong and not know about but still interested in mastering it,0.07727272727272727,Positive
love this app SO AESTHETIC,5,2026-03-04 14:46:05,love this app so aesthetic,0.5,Positive
its the best of the best it helps find inspos and has clear images and its rly aesthetic,5,2026-03-04 14:44:26,its the best of the best it helps find inspos and has clear images and its rly aesthetic,0.7000000000000001,Positive
good.,5,2026-03-04 14:42:16,good,0.7,Positive
this app is really useful 100 % approved download now,5,2026-03-04 14:34:38,this app is really useful approved download now,0.3,Positive
I like it and it's pretty like ever on sec. search it's pop up,5,2026-03-04 14:28:05,i like it and its pretty like ever on sec search its pop up,0.075,Positive
it is one of my favourite apps and soooo aesthetic. just lovely,5,2026-03-04 14:27:24,it is one of my favourite apps and soooo aesthetic just lovely,0.5,Positive
GREAT,5,2026-03-04 14:23:21,great,0.8,Positive
most helpful,5,2026-03-04 14:21:32,most helpful,0.5,Positive
this is a very useful app for all now I'm addictor for this app,5,2026-03-04 14:18:57,this is a very useful app for all now im addictor for this app,0.39,Positive
hate this app,1,2026-03-04 14:12:41,hate this app,-0.8,Negative
loved it,5,2026-03-04 14:10:15,loved it,0.7,Positive
WAY to buggy like badly buggy here's some bugs 1 whenever u open the app the post button isn't there 2 u couldn't change ur cover for sum time(old) 3 whenever u tried to open ur gallery or change ur pfp on the app it wouldn't show ur pictures just a blank screen this app is so infuriating to use cuz of how buggy it is fix this,1,2026-03-04 14:05:09,way to buggy like badly buggy heres some bugs whenever u open the app the post button isnt there u couldnt change ur cover for sum timeold whenever u tried to open ur gallery or change ur pfp on the app it wouldnt show ur pictures just a blank screen this app is so infuriating to use cuz of how buggy it is fix this,-0.25999999999999995,Negative
Love Pinterest. You can find anything you want.,5,2026-03-04 13:57:30,love pinterest you can find anything you want,0.5,Positive
"Just two requests: °The ads need to go completely! Pinterest now seems like a completely different app. I want my favourite app back. °The scroll feed, which I (personally) really liked. It was so fun. I'd love to have it back as a permanent feature (along with the classic grid layout).",2,2026-03-04 13:56:00,just two requests the ads need to go completely pinterest now seems like a completely different app i want my favourite app back the scroll feed which i personally really liked it was so fun id love to have it back as a permanent feature along with the classic grid layout,0.20833333333333334,Positive
it's the best app for searching images and making collages,5,2026-03-04 13:54:30,its the best app for searching images and making collages,1.0,Positive
"I have been discouraged with the amount of ads sneaking into Pinterest. Then when you click on the pins you get more ads! Also tired of getting rude emails about pins I have added to my library and they label as ""misinformation"". Quotes, opinions, and views are being judged and labeled unfairly. Though I have gotten great recipes and ideas from some fantastic creators, I have considered deleting...",3,2026-03-04 13:49:39,i have been discouraged with the amount of ads sneaking into pinterest then when you click on the pins you get more ads also tired of getting rude emails about pins i have added to my library and they label as misinformation quotes opinions and views are being judged and labeled unfairly though i have gotten great recipes and ideas from some fantastic creators i have considered deleting,0.08333333333333336,Positive
they are a piece of poop 💩 they will delete your account bc you save something they allowed someone to put something inappropriate on there but your the one that is at fault it's wrong the other people should get in trouble to,1,2026-03-04 13:35:21,they are a piece of poop they will delete your account bc you save something they allowed someone to put something inappropriate on there but your the one that is at fault its wrong the other people should get in trouble to,-0.27499999999999997,Negative
"it randomly says ""user not found"" and if doesn't open no matter what I do. pls fix it",1,2026-03-04 13:34:54,it randomly says user not found and if doesnt open no matter what i do pls fix it,-0.25,Negative
this is amazing app . I like it,5,2026-03-04 13:20:54,this is amazing app i like it,0.6000000000000001,Positive
wow kya app he💝,5,2026-03-04 13:18:47,wow kya app he,0.1,Positive
"Worst content moderation I have ever had the misfortune of witnessing. I have received tens (if not hundreds) of guideline violations for pins I have saved, despite them being completely innocent, while nudity and other provocative/violent content that I HAVE REPORTED is never taken down. Horrendous!",1,2026-03-04 13:17:09,worst content moderation i have ever had the misfortune of witnessing i have received tens if not hundreds of guideline violations for pins i have saved despite them being completely innocent while nudity and other provocativeviolent content that i have reported is never taken down horrendous,-0.1951388888888889,Negative
"I always have a huge selection of what im looking for ,or reading up on And its never surprises new hoops to jump through like basically all the other populR apps,so nice keep up the easy process to search topics go to that topic it sucks when its a total new headache each time",4,2026-03-04 13:14:43,i always have a huge selection of what im looking for or reading up on and its never surprises new hoops to jump through like basically all the other populr appsso nice keep up the easy process to search topics go to that topic it sucks when its a total new headache each time,0.16013257575757572,Positive
full of ads,1,2026-03-04 13:14:37,full of ads,0.35,Positive
i Like it,5,2026-03-04 13:13:15,i like it,0.0,Neutral
it's good,5,2026-03-04 13:06:17,its good,0.7,Positive
bahut Ganda Hai Pinterest Koi download nahin karo isase achcha to tum aur koi sa app download Kar Lo ya FIR chupchap baitho yah Pinterest ki bahan ki aankh bilkul mat karna hai kyunki bhai Pinterest wale tum kaise Insan Ho har matlab kuchh bhi yaar kuchh bhi Kar Lo Main apni asali rate Dal raha hun but to date ki dard ki vah date off birth ki to Tum bol do galat hai tumko nahin Le sakti ho tumhara samay kharab Hai to Bhai yah kya baat ho yaar Sahi date dalo to galat galat,1,2026-03-04 13:05:40,bahut ganda hai pinterest koi download nahin karo isase achcha to tum aur koi sa app download kar lo ya fir chupchap baitho yah pinterest ki bahan ki aankh bilkul mat karna hai kyunki bhai pinterest wale tum kaise insan ho har matlab kuchh bhi yaar kuchh bhi kar lo main apni asali rate dal raha hun but to date ki dard ki vah date off birth ki to tum bol do galat hai tumko nahin le sakti ho tumhara samay kharab hai to bhai yah kya baat ho yaar sahi date dalo to galat galat,0.16666666666666666,Positive
good,5,2026-03-04 13:03:51,good,0.7,Positive
superb,5,2026-03-04 12:59:32,superb,1.0,Positive
so cool,5,2026-03-04 12:54:28,so cool,0.35,Positive
The search results are irrelevant let me find other stuff not just the same pins or topic I searched like im looping in the rooms.,1,2026-03-04 12:50:06,the search results are irrelevant let me find other stuff not just the same pins or topic i searched like im looping in the rooms,-0.20833333333333334,Negative
"this is literally the best app ever, i absolutely luvvvv it!",4,2026-03-04 12:39:20,this is literally the best app ever i absolutely luvvvv it,0.6,Positive
nice,5,2026-03-04 12:25:03,nice,0.6,Positive
the is the best app even i see i made so many photo and video with help of this app,4,2026-03-04 12:22:28,the is the best app even i see i made so many photo and video with help of this app,0.75,Positive
Trash.,1,2026-03-04 12:20:11,trash,0.0,Neutral
Lots of great ideas and recipes. 😀,5,2026-03-04 12:14:12,lots of great ideas and recipes ,0.8,Positive
bad app,1,2026-03-04 12:07:33,bad app,-0.6999999999999998,Negative
the best 💖,5,2026-03-04 12:06:10,the best ,1.0,Positive
greatttttt👍🏻👍🏻,4,2026-03-04 12:05:48,greatttttt,0.0,Neutral
exceptional,5,2026-03-04 11:52:28,exceptional,0.6666666666666666,Positive
"It's a great app and I definitely love it, but half of it is just ads now. It's so annoying and ruins the app. It's actually so tiring.",2,2026-03-04 11:46:37,its a great app and i definitely love it but half of it is just ads now its so annoying and ruins the app its actually so tiring,0.030555555555555544,Positive
"Dashboard is at least 50% ads, far too many for an enjoyable experience.",1,2026-03-04 11:44:13,dashboard is at least ads far too many for an enjoyable experience,0.2,Positive
it's useful for daily life 😁,5,2026-03-04 11:40:59,its useful for daily life ,0.15,Positive
Please add an option to upload multiple photos as a carousel instead of automatically converting them into a video. This feature would make posting much easier and more user-friendly.,3,2026-03-04 11:40:42,please add an option to upload multiple photos as a carousel instead of automatically converting them into a video this feature would make posting much easier and more userfriendly,0.2333333333333333,Positive
designs are best and search results are excellent,4,2026-03-04 11:36:34,designs are best and search results are excellent,1.0,Positive
يخبللل يموتتتتتت يجنن🎀🫶😭😭😭😭💋🌺🌺🌺🌺✨💗💗💗🎀🎀🎀🌸🌸😭🫶💋💋💋💋,5,2026-03-04 11:12:06, ,0.0,Neutral
very good app it is,5,2026-03-04 11:11:45,very good app it is,0.9099999999999999,Positive
its a good app,5,2026-03-04 11:05:44,its a good app,0.7,Positive
best app,5,2026-03-04 10:46:33,best app,1.0,Positive
"everything is great, maybe give us the ability to download videos 🤷🏾‍♂️",5,2026-03-04 10:46:28,everything is great maybe give us the ability to download videos ,0.8,Positive
This app is fantastic and marvellous and beautiful.,5,2026-03-04 10:40:22,this app is fantastic and marvellous and beautiful,0.625,Positive
good,5,2026-03-04 10:38:23,good,0.7,Positive
I loveeeeee this app literally it's my favourite,5,2026-03-04 10:10:27,i loveeeeee this app literally its my favourite,0.0,Neutral
i love it,5,2026-03-04 09:59:49,i love it,0.5,Positive
very nice 👍👍👍👍👍,5,2026-03-04 09:41:07,very nice ,0.78,Positive
its a very best app i like it,5,2026-03-04 09:40:32,its a very best app i like it,1.0,Positive
it's nice but taking too much data,5,2026-03-04 09:21:27,its nice but taking too much data,0.4,Positive
"Update: Better. Edit: I love this app but please stop refreshing the feed automatically on the home screen, that's all! 👍 (had rated it five stars before but this problem still remains so two stars now, please fix this annoying problem, really)(update: better, so 4 stars)",4,2026-03-04 09:20:57,update better edit i love this app but please stop refreshing the feed automatically on the home screen thats all had rated it five stars before but this problem still remains so two stars now please fix this annoying problem reallyupdate better so stars,0.24,Positive
very very very very good app I like it,5,2026-03-04 09:15:35,very very very very good app i like it,0.9099999999999999,Positive
Never short of inspirational ideas,5,2026-03-04 09:11:07,never short of inspirational ideas,0.25,Positive
Best Socoal Meadia App,5,2026-03-04 09:06:28,best socoal meadia app,1.0,Positive
"it's a very good platform to enjoy your free time .you can watch anime video ,download high quality videos etc🐤",4,2026-03-04 09:06:17,its a very good platform to enjoy your free time you can watch anime video download high quality videos etc,0.46749999999999997,Positive
fav aap,5,2026-03-04 09:02:07,fav aap,0.0,Neutral
good,5,2026-03-04 08:59:58,good,0.7,Positive
I love it,5,2026-03-04 08:59:02,i love it,0.5,Positive
good 😊 when I using this app thank for some re very too high expensive so I interesting.,5,2026-03-04 08:48:32,good when i using this app thank for some re very too high expensive so i interesting,0.21199999999999997,Positive
All the best,5,2026-03-04 08:39:43,all the best,1.0,Positive
nice,5,2026-03-04 08:26:18,nice,0.6,Positive
not letting me enter,1,2026-03-04 08:03:07,not letting me enter,0.0,Neutral
goodjoob,5,2026-03-04 08:00:16,goodjoob,0.0,Neutral
so good and pretty... my favvv... love sm,5,2026-03-04 07:44:40,so good and pretty my favvv love sm,0.48333333333333334,Positive
nice,4,2026-03-04 07:40:05,nice,0.6,Positive
wow it's my helping,5,2026-03-04 07:39:07,wow its my helping,0.1,Positive
This app is very useful.We can use it for searching anything,5,2026-03-04 07:33:22,this app is very usefulwe can use it for searching anything,0.2,Positive
I want the Naked pictures please,5,2026-03-04 07:29:52,i want the naked pictures please,0.0,Neutral
THIS app is wonderful. keeps me on my toes.,4,2026-03-04 07:18:02,this app is wonderful keeps me on my toes,1.0,Positive
itbis heartwarming and nessasary to use 😄,5,2026-03-04 07:17:59,itbis heartwarming and nessasary to use ,0.0,Neutral
Superb!! love it... recommending to try this app.... explore the exclusive ideas 💡💡,5,2026-03-04 07:10:19,superb love it recommending to try this app explore the exclusive ideas ,0.75,Positive
Ghajab mean awesome 👌 👏 👍,5,2026-03-04 06:57:52,ghajab mean awesome ,0.34375,Positive
"Excellent 👌 am from Uganda this app has a lot of fashion ideas u have never seen and the most interesting part of it has spiritual awakening staff ,, 100%",5,2026-03-04 06:52:02,excellent am from uganda this app has a lot of fashion ideas u have never seen and the most interesting part of it has spiritual awakening staff ,0.5,Positive
great.,5,2026-03-04 06:39:02,great,0.8,Positive
Great place to discover things and set up your own pins.,5,2026-03-04 06:25:51,great place to discover things and set up your own pins,0.7,Positive
I generally am very happy with this app. I can ignore the ads and it's possible to turn off the auto play that pauses music and stuff. The one issue I have right now is that vertically long pins have borders on either side of them that make them impossible to see/read. And when using the app I can't even zoom in and scroll. In order to properly see the pin I have to download it and that is so utterly unnecessary when the old system worked just fine that I am considering uninstalling the app.,5,2026-03-04 06:16:54,i generally am very happy with this app i can ignore the ads and its possible to turn off the auto play that pauses music and stuff the one issue i have right now is that vertically long pins have borders on either side of them that make them impossible to seeread and when using the app i cant even zoom in and scroll in order to properly see the pin i have to download it and that is so utterly unnecessary when the old system worked just fine that i am considering uninstalling the app,0.07619047619047617,Positive
"I love Pinterest. when I need to know something I go to Pinterest. When I want to bake or cook, I go TO PINTEREST. Love it.",5,2026-03-04 06:13:11,i love pinterest when i need to know something i go to pinterest when i want to bake or cook i go to pinterest love it,0.5,Positive
"I really like this application, it's great, it can help me when I'm looking for the photos I want.",5,2026-03-04 06:12:26,i really like this application its great it can help me when im looking for the photos i want,0.5,Positive
useful aap,5,2026-03-04 05:56:23,useful aap,0.3,Positive
Its good,5,2026-03-04 05:52:28,its good,0.7,Positive
"Perfect For Wallpapers,Funny Reaction pictures for Tiktok or Messages with friends, Great for hair inspirations or Even outfits.",5,2026-03-04 05:48:37,perfect for wallpapersfunny reaction pictures for tiktok or messages with friends great for hair inspirations or even outfits,0.9,Positive
can't copy text in the description lol,1,2026-03-04 05:45:51,cant copy text in the description lol,0.8,Positive
IT's VERY USEFULL APPLICATION,5,2026-03-04 05:28:01,its very usefull application,0.2,Positive
good app,5,2026-03-04 05:26:41,good app,0.7,Positive
Its so goodd,5,2026-03-04 05:26:39,its so goodd,0.0,Neutral
accounts won't load neither will boards at times,3,2026-03-04 05:26:01,accounts wont load neither will boards at times,0.0,Neutral
crashes at some time,2,2026-03-04 05:22:47,crashes at some time,0.0,Neutral
Easy to use. They are on your side.,5,2026-03-04 05:21:29,easy to use they are on your side,0.43333333333333335,Positive
Asthetic wallpaper,5,2026-03-04 05:02:08,asthetic wallpaper,0.0,Neutral
"i love this app but it has not working for me lately. it keeps randomly saying ""user not found"" and completely empty. other times its fine.",3,2026-03-04 04:58:01,i love this app but it has not working for me lately it keeps randomly saying user not found and completely empty other times its fine,-0.018055555555555557,Negative
quiet nice I'd say it helps me find hilarious reaction pics and awesome profile pictures and it has some pretty funny memes too and in general is a good app,5,2026-03-04 04:39:42,quiet nice id say it helps me find hilarious reaction pics and awesome profile pictures and it has some pretty funny memes too and in general is a good app,0.41874999999999996,Positive
It so useful if you need reference,5,2026-03-04 04:39:39,it so useful if you need reference,0.3,Positive
😶😹😅🌅🌇😊🎉💐😻☕😭😒🚬🖤☺️😄😘💤🙄🌞🥰🍰🎊🥺😐🎊😂😂😅,5,2026-03-04 04:32:41,,0.0,Neutral
great app for looking up just about everything. within reason of course. Just stay out of the comments.... at times it's worse then X/Twitter.,3,2026-03-04 04:27:52,great app for looking up just about everything within reason of course just stay out of the comments at times its worse then xtwitter,0.2,Positive
Amazing but videos can't download 🥺,5,2026-03-04 04:23:01,amazing but videos cant download ,0.6000000000000001,Positive
Very practical,5,2026-03-04 04:15:43,very practical,0.2,Positive
cool,5,2026-03-04 04:14:31,cool,0.35,Positive
ok,5,2026-03-04 04:02:01,ok,0.5,Positive
Pinterest app not installingg,5,2026-03-04 03:56:25,pinterest app not installingg,0.0,Neutral
exalted,5,2026-03-04 03:53:30,exalted,0.0,Neutral
you better start counting your days pinterest for always labeling my artwork as ai modified,1,2026-03-04 03:27:30,you better start counting your days pinterest for always labeling my artwork as ai modified,0.5,Positive
"""Level up your Mini Militia game with these essential voice codes! 🚀 Communicate with your squad and dominate the battlefield. #MiniMilitia #Gaming #VoiceCodes""",5,2026-03-04 03:19:29,level up your mini militia game with these essential voice codes communicate with your squad and dominate the battlefield minimilitia gaming voicecodes,-0.2,Negative
I've reset my algorithm multiple times and I'm still seeing nothing but lingerie and anime figures. I don't understand it.,1,2026-03-04 03:15:01,ive reset my algorithm multiple times and im still seeing nothing but lingerie and anime figures i dont understand it,0.0,Neutral
😊,5,2026-03-04 03:00:54,,0.0,Neutral
Super App,5,2026-03-04 02:58:53,super app,0.3333333333333333,Positive
Ravinder Kumar,3,2026-03-04 02:52:43,ravinder kumar,0.0,Neutral
this is best,5,2026-03-04 02:46:09,this is best,1.0,Positive
Please fix the incorrect pin count on a board because every group of about 30 pins are duplicated when scrolling through all my boards.,1,2026-03-04 02:39:27,please fix the incorrect pin count on a board because every group of about pins are duplicated when scrolling through all my boards,0.0,Neutral
very good,5,2026-03-04 02:34:13,very good,0.9099999999999999,Positive
its awesome,5,2026-03-04 02:31:42,its awesome,1.0,Positive
"Good for aesthetic picture and more beautiful, Nature peace available ther...",5,2026-03-04 02:31:26,good for aesthetic picture and more beautiful nature peace available ther,0.6124999999999999,Positive
